point_id,polygon_id,class,di_t+0,di_t+1,di_t+10,di_t+11,di_t+12,di_t+14,di_t+15,di_t+16,di_t+17,di_t+18,di_t+19,di_t+2,di_t+20,di_t+21,di_t+22,di_t+23,di_t+24,di_t+25,di_t+26,di_t+3,di_t+4,di_t+5,di_t+6,di_t+7,di_t+8,di_t+9,di_t-1,di_t-10,di_t-11,di_t-12,di_t-13,di_t-14,di_t-15,di_t-16,di_t-17,di_t-18,di_t-19,di_t-2,di_t-20,di_t-21,di_t-22,di_t-23,di_t-24,di_t-25,di_t-27,di_t-28,di_t-29,di_t-3,di_t-30,di_t-4,di_t-5,di_t-6,di_t-7,di_t-8,di_t-9
7057,3,1,,,4.0,,4.0,,5.0,,5.0,,6.0,9.0,,6.0,,6.0,,6.0,,,9.0,,8.0,,6.0,,8.0,9.0,,9.0,,8.0,,9.0,,9.0,,,9.0,,8.0,,8.0,,8.0,,7.0,8.0,,,7.0,,8.0,,
7058,3,1,,,4.0,,4.0,,5.0,,5.0,,6.0,9.0,,6.0,,6.0,,6.0,,,9.0,,8.0,,6.0,,8.0,8.0,,9.0,,8.0,,9.0,,9.0,,,9.0,,8.0,,8.0,,8.0,,7.0,8.0,,,7.0,,8.0,,
7059,3,1,,,4.0,,4.0,,5.0,,5.0,,5.0,9.0,,5.0,,6.0,,6.0,,,9.0,,8.0,,6.0,,8.0,9.0,,9.0,,9.0,,8.0,,8.0,,,7.0,,6.0,,6.0,,6.0,,5.0,8.0,,,8.0,,8.0,,
7060,3,1,,,4.0,,4.0,,5.0,,5.0,,5.0,10.0,,5.0,,6.0,,6.0,,,9.0,,8.0,,6.0,,9.0,10.0,,9.0,,8.0,,8.0,,7.0,,,7.0,,6.0,,6.0,,6.0,,5.0,9.0,,,8.0,,9.0,,
7061,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,10.0,,5.0,,5.0,,5.0,,,9.0,,8.0,,6.0,,10.0,10.0,,9.0,,8.0,,8.0,,7.0,,,7.0,,6.0,,6.0,,6.0,,6.0,10.0,,,9.0,,10.0,,
7062,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,10.0,,5.0,,6.0,,6.0,,,9.0,,8.0,,6.0,,10.0,10.0,,9.0,,8.0,,8.0,,7.0,,,5.0,,4.0,,4.0,,5.0,,5.0,10.0,,,10.0,,10.0,,
7063,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,9.0,,8.0,,7.0,,10.0,10.0,,8.0,,7.0,,7.0,,5.0,,,5.0,,5.0,,5.0,,5.0,,5.0,10.0,,,9.0,,9.0,,
7064,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,9.0,,8.0,,6.0,,10.0,10.0,,8.0,,7.0,,6.0,,5.0,,,5.0,,4.0,,4.0,,4.0,,4.0,9.0,,,9.0,,9.0,,
7065,3,1,,,4.0,,4.0,,5.0,,5.0,,5.0,7.0,,5.0,,5.0,,5.0,,,6.0,,6.0,,5.0,,7.0,5.0,,4.0,,4.0,,4.0,,3.0,,,2.0,,2.0,,2.0,,3.0,,3.0,7.0,,,7.0,,7.0,,
7066,3,1,,,4.0,,3.0,,3.0,,3.0,,3.0,6.0,,3.0,,4.0,,4.0,,,6.0,,5.0,,5.0,,6.0,4.0,,3.0,,3.0,,3.0,,2.0,,,2.0,,2.0,,3.0,,3.0,,4.0,6.0,,,5.0,,5.0,,
7067,3,1,,,2.0,,2.0,,2.0,,3.0,,3.0,3.0,,3.0,,3.0,,3.0,,,3.0,,3.0,,2.0,,3.0,4.0,,3.0,,2.0,,2.0,,2.0,,,1.0,,2.0,,2.0,,2.0,,3.0,4.0,,,4.0,,4.0,,
7068,3,1,,,2.0,,2.0,,2.0,,2.0,,2.0,3.0,,2.0,,3.0,,3.0,,,3.0,,2.0,,2.0,,3.0,2.0,,1.0,,1.0,,1.0,,2.0,,,1.0,,2.0,,2.0,,3.0,,3.0,4.0,,,3.0,,3.0,,
7069,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7070,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7071,3,1,,,4.0,,4.0,,5.0,,5.0,,5.0,8.0,,5.0,,6.0,,6.0,,,8.0,,7.0,,5.0,,7.0,5.0,,6.0,,7.0,,8.0,,9.0,,,11.0,,10.0,,10.0,,10.0,,10.0,6.0,,,4.0,,4.0,,
7072,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,9.0,,6.0,,7.0,,7.0,,,9.0,,8.0,,6.0,,8.0,7.0,,7.0,,8.0,,9.0,,10.0,,,11.0,,11.0,,10.0,,10.0,,10.0,7.0,,,6.0,,6.0,,
7073,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,10.0,,6.0,,7.0,,7.0,,,9.0,,8.0,,6.0,,8.0,8.0,,9.0,,9.0,,10.0,,10.0,,,10.0,,9.0,,9.0,,9.0,,9.0,7.0,,,6.0,,7.0,,
7074,3,1,,,5.0,,5.0,,5.0,,6.0,,6.0,10.0,,6.0,,6.0,,6.0,,,9.0,,8.0,,6.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,,10.0,,9.0,,9.0,,9.0,,8.0,8.0,,,7.0,,8.0,,
7075,3,1,,,4.0,,4.0,,5.0,,6.0,,6.0,9.0,,6.0,,6.0,,6.0,,,9.0,,8.0,,6.0,,8.0,9.0,,9.0,,9.0,,9.0,,9.0,,,10.0,,9.0,,9.0,,9.0,,8.0,8.0,,,7.0,,8.0,,
7076,3,1,,,4.0,,4.0,,5.0,,5.0,,5.0,9.0,,5.0,,6.0,,6.0,,,9.0,,8.0,,6.0,,9.0,10.0,,10.0,,9.0,,9.0,,8.0,,,8.0,,7.0,,7.0,,7.0,,7.0,8.0,,,7.0,,9.0,,
7077,3,1,,,4.0,,4.0,,5.0,,5.0,,5.0,10.0,,5.0,,6.0,,6.0,,,9.0,,8.0,,6.0,,9.0,10.0,,10.0,,9.0,,8.0,,8.0,,,8.0,,7.0,,7.0,,7.0,,7.0,9.0,,,8.0,,9.0,,
7078,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,10.0,,5.0,,5.0,,5.0,,,9.0,,8.0,,6.0,,10.0,11.0,,10.0,,9.0,,9.0,,8.0,,,8.0,,7.0,,7.0,,7.0,,7.0,10.0,,,9.0,,10.0,,
7079,3,1,,,4.0,,4.0,,5.0,,5.0,,5.0,10.0,,5.0,,5.0,,5.0,,,9.0,,8.0,,6.0,,10.0,11.0,,9.0,,8.0,,8.0,,7.0,,,6.0,,6.0,,6.0,,6.0,,6.0,10.0,,,9.0,,10.0,,
7080,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,9.0,,8.0,,6.0,,10.0,10.0,,9.0,,7.0,,7.0,,6.0,,,6.0,,6.0,,7.0,,7.0,,6.0,9.0,,,9.0,,10.0,,
7081,3,1,,,4.0,,4.0,,4.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,9.0,,8.0,,6.0,,9.0,10.0,,9.0,,7.0,,7.0,,6.0,,,6.0,,6.0,,6.0,,6.0,,6.0,9.0,,,9.0,,9.0,,
7082,3,1,,,4.0,,4.0,,4.0,,5.0,,5.0,7.0,,5.0,,5.0,,5.0,,,6.0,,6.0,,5.0,,7.0,8.0,,7.0,,5.0,,5.0,,4.0,,,3.0,,3.0,,3.0,,3.0,,3.0,7.0,,,7.0,,7.0,,
7083,3,1,,,3.0,,3.0,,3.0,,3.0,,3.0,6.0,,3.0,,4.0,,4.0,,,6.0,,6.0,,5.0,,6.0,6.0,,6.0,,4.0,,4.0,,3.0,,,2.0,,3.0,,4.0,,4.0,,4.0,7.0,,,6.0,,6.0,,
7084,3,1,,,2.0,,2.0,,2.0,,3.0,,3.0,3.0,,3.0,,3.0,,3.0,,,3.0,,3.0,,2.0,,4.0,5.0,,6.0,,4.0,,3.0,,2.0,,,2.0,,3.0,,3.0,,3.0,,3.0,4.0,,,3.0,,4.0,,
7085,3,1,,,2.0,,2.0,,2.0,,2.0,,3.0,3.0,,3.0,,3.0,,3.0,,,3.0,,3.0,,2.0,,3.0,4.0,,3.0,,2.0,,2.0,,1.0,,,1.0,,2.0,,3.0,,3.0,,3.0,4.0,,,3.0,,4.0,,
7086,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7087,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7088,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7089,3,1,,,4.0,,4.0,,5.0,,5.0,,6.0,8.0,,6.0,,6.0,,6.0,,,8.0,,7.0,,5.0,,7.0,6.0,,7.0,,7.0,,9.0,,9.0,,,11.0,,11.0,,11.0,,10.0,,10.0,6.0,,,5.0,,5.0,,
7090,3,1,,,5.0,,5.0,,6.0,,6.0,,7.0,10.0,,7.0,,7.0,,7.0,,,10.0,,9.0,,7.0,,9.0,7.0,,8.0,,8.0,,10.0,,10.0,,,12.0,,11.0,,11.0,,11.0,,11.0,8.0,,,6.0,,6.0,,
7091,3,1,,,5.0,,5.0,,6.0,,6.0,,7.0,10.0,,7.0,,7.0,,7.0,,,10.0,,9.0,,7.0,,9.0,8.0,,9.0,,9.0,,10.0,,10.0,,,10.0,,9.0,,9.0,,9.0,,9.0,8.0,,,7.0,,7.0,,
7092,3,1,,,5.0,,5.0,,5.0,,6.0,,6.0,10.0,,6.0,,6.0,,6.0,,,10.0,,9.0,,7.0,,9.0,10.0,,9.0,,9.0,,9.0,,9.0,,,10.0,,9.0,,9.0,,9.0,,9.0,9.0,,,8.0,,9.0,,
7093,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,10.0,,6.0,,6.0,,6.0,,,10.0,,9.0,,7.0,,10.0,10.0,,9.0,,9.0,,9.0,,9.0,,,10.0,,9.0,,9.0,,9.0,,9.0,9.0,,,9.0,,9.0,,
7094,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,10.0,,6.0,,6.0,,6.0,,,9.0,,9.0,,7.0,,10.0,11.0,,10.0,,10.0,,9.0,,9.0,,,8.0,,8.0,,8.0,,8.0,,8.0,10.0,,,9.0,,10.0,,
7095,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,10.0,,5.0,,6.0,,6.0,,,9.0,,9.0,,7.0,,10.0,11.0,,10.0,,9.0,,9.0,,9.0,,,8.0,,7.0,,8.0,,8.0,,8.0,10.0,,,10.0,,10.0,,
7096,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,9.0,,8.0,,7.0,,10.0,11.0,,10.0,,9.0,,9.0,,9.0,,,8.0,,8.0,,8.0,,8.0,,8.0,10.0,,,10.0,,11.0,,
7097,3,1,,,5.0,,5.0,,5.0,,5.0,,6.0,10.0,,6.0,,6.0,,6.0,,,9.0,,9.0,,7.0,,11.0,11.0,,9.0,,9.0,,9.0,,8.0,,,7.0,,6.0,,6.0,,7.0,,6.0,10.0,,,10.0,,11.0,,
7098,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,9.0,,8.0,,7.0,,10.0,10.0,,9.0,,8.0,,7.0,,6.0,,,6.0,,6.0,,7.0,,7.0,,6.0,10.0,,,9.0,,10.0,,
7099,3,1,,,5.0,,4.0,,5.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,9.0,,8.0,,6.0,,10.0,10.0,,9.0,,7.0,,7.0,,6.0,,,6.0,,6.0,,6.0,,6.0,,6.0,10.0,,,9.0,,10.0,,
7100,3,1,,,4.0,,4.0,,4.0,,4.0,,4.0,8.0,,5.0,,5.0,,5.0,,,8.0,,7.0,,6.0,,9.0,8.0,,7.0,,6.0,,6.0,,4.0,,,3.0,,3.0,,4.0,,4.0,,4.0,9.0,,,8.0,,8.0,,
7101,3,1,,,4.0,,3.0,,3.0,,3.0,,3.0,8.0,,3.0,,4.0,,4.0,,,8.0,,7.0,,6.0,,8.0,6.0,,6.0,,5.0,,4.0,,3.0,,,3.0,,3.0,,4.0,,4.0,,4.0,8.0,,,6.0,,6.0,,
7102,3,1,,,3.0,,3.0,,4.0,,4.0,,4.0,7.0,,4.0,,4.0,,4.0,,,7.0,,6.0,,5.0,,8.0,7.0,,7.0,,5.0,,5.0,,3.0,,,3.0,,3.0,,3.0,,3.0,,3.0,7.0,,,7.0,,7.0,,
7103,3,1,,,3.0,,3.0,,3.0,,3.0,,3.0,7.0,,3.0,,4.0,,4.0,,,6.0,,6.0,,4.0,,7.0,4.0,,3.0,,3.0,,3.0,,3.0,,,2.0,,2.0,,3.0,,3.0,,3.0,7.0,,,6.0,,6.0,,
7104,3,1,,,1.0,,1.0,,2.0,,2.0,,2.0,3.0,,2.0,,2.0,,2.0,,,3.0,,3.0,,2.0,,3.0,3.0,,2.0,,2.0,,1.0,,1.0,,,1.0,,1.0,,2.0,,2.0,,2.0,3.0,,,3.0,,3.0,,
7105,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7106,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7107,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7108,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7109,3,1,,,7.0,,6.0,,5.0,,5.0,,6.0,8.0,,6.0,,6.0,,6.0,,,8.0,,8.0,,9.0,,7.0,5.0,,7.0,,7.0,,9.0,,9.0,,,11.0,,11.0,,11.0,,10.0,,10.0,6.0,,,4.0,,4.0,,
7110,3,1,,,8.0,,7.0,,6.0,,6.0,,6.0,10.0,,7.0,,7.0,,7.0,,,10.0,,11.0,,10.0,,8.0,7.0,,7.0,,8.0,,10.0,,10.0,,,12.0,,11.0,,11.0,,11.0,,10.0,8.0,,,6.0,,6.0,,
7111,3,1,,,8.0,,7.0,,6.0,,6.0,,6.0,10.0,,6.0,,7.0,,7.0,,,10.0,,11.0,,10.0,,8.0,8.0,,9.0,,9.0,,10.0,,10.0,,,10.0,,9.0,,9.0,,9.0,,9.0,8.0,,,6.0,,7.0,,
7112,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,11.0,,6.0,,6.0,,6.0,,,10.0,,9.0,,7.0,,10.0,10.0,,10.0,,9.0,,10.0,,10.0,,,10.0,,9.0,,9.0,,9.0,,9.0,9.0,,,9.0,,9.0,,
7113,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,11.0,,6.0,,7.0,,6.0,,,10.0,,9.0,,7.0,,10.0,10.0,,10.0,,9.0,,10.0,,10.0,,,10.0,,9.0,,9.0,,9.0,,9.0,10.0,,,9.0,,9.0,,
7114,3,1,,,6.0,,6.0,,6.0,,6.0,,6.0,10.0,,6.0,,6.0,,6.0,,,10.0,,9.0,,7.0,,11.0,11.0,,10.0,,10.0,,10.0,,10.0,,,9.0,,8.0,,8.0,,8.0,,8.0,10.0,,,10.0,,11.0,,
7115,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,10.0,,6.0,,6.0,,6.0,,,9.0,,9.0,,7.0,,11.0,12.0,,10.0,,10.0,,9.0,,9.0,,,8.0,,8.0,,8.0,,8.0,,8.0,11.0,,,10.0,,11.0,,
7116,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,10.0,,6.0,,6.0,,6.0,,,9.0,,9.0,,7.0,,11.0,12.0,,10.0,,9.0,,9.0,,9.0,,,8.0,,8.0,,8.0,,8.0,,8.0,11.0,,,10.0,,11.0,,
7117,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,10.0,,6.0,,6.0,,6.0,,,9.0,,9.0,,7.0,,11.0,11.0,,10.0,,9.0,,9.0,,8.0,,,7.0,,6.0,,6.0,,6.0,,6.0,11.0,,,11.0,,11.0,,
7118,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,9.0,,8.0,,6.0,,10.0,11.0,,9.0,,8.0,,7.0,,6.0,,,6.0,,6.0,,6.0,,6.0,,6.0,10.0,,,10.0,,10.0,,
7119,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,9.0,,8.0,,6.0,,10.0,11.0,,9.0,,8.0,,7.0,,6.0,,,6.0,,6.0,,6.0,,7.0,,6.0,10.0,,,10.0,,10.0,,
7120,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,9.0,,5.0,,6.0,,5.0,,,8.0,,8.0,,6.0,,10.0,8.0,,7.0,,6.0,,6.0,,5.0,,,4.0,,4.0,,4.0,,5.0,,5.0,9.0,,,9.0,,9.0,,
7121,3,1,,,4.0,,4.0,,4.0,,4.0,,4.0,9.0,,4.0,,5.0,,5.0,,,8.0,,8.0,,6.0,,9.0,8.0,,7.0,,6.0,,5.0,,4.0,,,3.0,,4.0,,4.0,,4.0,,5.0,9.0,,,8.0,,8.0,,
7122,3,1,,,4.0,,4.0,,4.0,,4.0,,4.0,8.0,,4.0,,5.0,,5.0,,,7.0,,6.0,,5.0,,8.0,7.0,,7.0,,5.0,,5.0,,3.0,,,3.0,,3.0,,4.0,,4.0,,4.0,7.0,,,7.0,,7.0,,
7123,3,1,,,3.0,,3.0,,3.0,,4.0,,4.0,7.0,,4.0,,4.0,,4.0,,,6.0,,6.0,,5.0,,7.0,4.0,,3.0,,3.0,,3.0,,3.0,,,2.0,,2.0,,3.0,,3.0,,3.0,7.0,,,6.0,,6.0,,
7124,3,1,,,1.0,,1.0,,2.0,,2.0,,2.0,3.0,,2.0,,2.0,,2.0,,,3.0,,3.0,,2.0,,3.0,3.0,,2.0,,2.0,,1.0,,1.0,,,1.0,,2.0,,2.0,,2.0,,2.0,4.0,,,3.0,,3.0,,
7125,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7126,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7127,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7128,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7129,3,1,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,-2147483648.0,,-2147483648.0,,
7130,3,1,,,7.0,,6.0,,5.0,,5.0,,5.0,7.0,,5.0,,5.0,,5.0,,,7.0,,8.0,,8.0,,6.0,5.0,,5.0,,6.0,,8.0,,9.0,,,10.0,,9.0,,8.0,,8.0,,8.0,5.0,,,4.0,,4.0,,
7131,3,1,,,7.0,,6.0,,6.0,,5.0,,6.0,8.0,,6.0,,6.0,,6.0,,,9.0,,9.0,,9.0,,7.0,5.0,,6.0,,6.0,,8.0,,9.0,,,11.0,,9.0,,9.0,,9.0,,9.0,6.0,,,5.0,,5.0,,
7132,3,1,,,7.0,,6.0,,6.0,,5.0,,5.0,8.0,,5.0,,6.0,,6.0,,,9.0,,9.0,,9.0,,7.0,7.0,,7.0,,7.0,,9.0,,9.0,,,10.0,,9.0,,9.0,,9.0,,8.0,6.0,,,5.0,,6.0,,
7133,3,1,,,5.0,,5.0,,5.0,,6.0,,6.0,9.0,,6.0,,6.0,,6.0,,,9.0,,8.0,,7.0,,9.0,9.0,,8.0,,8.0,,9.0,,9.0,,,10.0,,9.0,,9.0,,9.0,,9.0,9.0,,,8.0,,8.0,,
7134,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,9.0,,6.0,,6.0,,6.0,,,9.0,,9.0,,7.0,,10.0,9.0,,8.0,,8.0,,9.0,,9.0,,,11.0,,10.0,,10.0,,10.0,,9.0,9.0,,,9.0,,9.0,,
7135,3,1,,,6.0,,6.0,,6.0,,6.0,,6.0,8.0,,6.0,,6.0,,6.0,,,8.0,,9.0,,7.0,,10.0,12.0,,10.0,,10.0,,10.0,,10.0,,,9.0,,8.0,,8.0,,8.0,,8.0,10.0,,,10.0,,11.0,,
7136,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,8.0,,6.0,,6.0,,6.0,,,8.0,,8.0,,7.0,,9.0,12.0,,10.0,,9.0,,9.0,,9.0,,,9.0,,8.0,,8.0,,8.0,,7.0,11.0,,,10.0,,11.0,,
7137,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,8.0,,6.0,,5.0,,5.0,,,8.0,,8.0,,7.0,,9.0,12.0,,10.0,,9.0,,9.0,,8.0,,,8.0,,8.0,,8.0,,8.0,,8.0,11.0,,,10.0,,11.0,,
7138,3,1,,,5.0,,5.0,,6.0,,6.0,,6.0,8.0,,6.0,,6.0,,6.0,,,8.0,,8.0,,7.0,,9.0,11.0,,9.0,,9.0,,9.0,,8.0,,,6.0,,5.0,,5.0,,5.0,,5.0,11.0,,,11.0,,11.0,,
7139,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,8.0,,8.0,,7.0,,10.0,11.0,,9.0,,7.0,,7.0,,6.0,,,5.0,,5.0,,5.0,,5.0,,4.0,10.0,,,10.0,,10.0,,
7140,3,1,,,5.0,,5.0,,5.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,8.0,,8.0,,7.0,,10.0,11.0,,9.0,,7.0,,7.0,,6.0,,,5.0,,5.0,,5.0,,5.0,,4.0,10.0,,,10.0,,10.0,,
7141,3,1,,,5.0,,4.0,,5.0,,5.0,,5.0,9.0,,5.0,,5.0,,5.0,,,8.0,,8.0,,6.0,,9.0,9.0,,7.0,,6.0,,6.0,,4.0,,,3.0,,3.0,,2.0,,2.0,,3.0,9.0,,,9.0,,9.0,,
7142,3,1,,,4.0,,4.0,,3.0,,3.0,,3.0,8.0,,3.0,,4.0,,4.0,,,8.0,,7.0,,6.0,,9.0,8.0,,6.0,,5.0,,4.0,,3.0,,,2.0,,2.0,,2.0,,2.0,,3.0,9.0,,,8.0,,8.0,,
7143,3,1,,,4.0,,4.0,,4.0,,4.0,,4.0,9.0,,4.0,,4.0,,4.0,,,8.0,,7.0,,6.0,,9.0,8.0,,6.0,,4.0,,4.0,,2.0,,,2.0,,2.0,,2.0,,2.0,,2.0,9.0,,,7.0,,7.0,,
